Epoch 1 Loss 0.019 time 60.07
Epoch 2 Loss 0.005 time 61.22
Epoch 3 Loss 0.005 time 61.58
Epoch 4 Loss 0.005 time 63.35
Epoch 5 Loss 0.005 time 63.45
Epoch 6 Loss 0.006 time 64.41
Epoch 7 Loss 0.006 time 63.12
Epoch 8 Loss 0.007 time 61.87
Epoch 9 Loss 0.008 time 59.17
Epoch 10 Loss 0.009 time 62.84
Epoch 11 Loss 0.009 time 57.87
Epoch 12 Loss 0.010 time 59.97
Epoch 13 Loss 0.010 time 60.07
Epoch 14 Loss 0.011 time 60.91
Epoch 15 Loss 0.011 time 63.63
Epoch 16 Loss 0.011 time 62.43
Epoch 17 Loss 0.012 time 61.18
Epoch 18 Loss 0.012 time 61.15
Epoch 19 Loss 0.013 time 60.86
Epoch 20 Loss 0.013 time 60.82
Epoch 21 Loss 0.013 time 59.18
Epoch 22 Loss 0.014 time 59.73
Epoch 23 Loss 0.014 time 58.65
Epoch 24 Loss 0.015 time 60.27
Epoch 25 Loss 0.015 time 61.29
Epoch 26 Loss 0.015 time 60.15
Epoch 27 Loss 0.015 time 62.53
Epoch 28 Loss 0.016 time 65.34
Epoch 29 Loss 0.016 time 60.26
Epoch 30 Loss 0.016 time 59.98
Epoch 31 Loss 0.017 time 61.62
Epoch 32 Loss 0.017 time 60.15
Epoch 33 Loss 0.017 time 62.75
Epoch 34 Loss 0.018 time 61.39
Epoch 35 Loss 0.018 time 62.16
Epoch 36 Loss 0.018 time 64.23
Epoch 37 Loss 0.018 time 61.89
Epoch 38 Loss 0.019 time 63.00
Epoch 39 Loss 0.019 time 62.60
Epoch 40 Loss 0.019 time 61.07
Epoch 41 Loss 0.019 time 59.91
Epoch 42 Loss 0.020 time 64.37
Epoch 43 Loss 0.020 time 62.15
Epoch 44 Loss 0.020 time 61.51
Epoch 45 Loss 0.020 time 62.85
Epoch 46 Loss 0.021 time 60.84
Epoch 47 Loss 0.021 time 58.28
Epoch 48 Loss 0.021 time 61.00
Epoch 49 Loss 0.021 time 62.74
Epoch 50 Loss 0.021 time 58.44
Epoch 51 Loss 0.022 time 59.85
Epoch 52 Loss 0.022 time 61.35
Epoch 53 Loss 0.022 time 60.55
Epoch 54 Loss 0.022 time 62.18
Epoch 55 Loss 0.023 time 59.24
Epoch 56 Loss 0.023 time 64.50
Epoch 57 Loss 0.023 time 62.97
Epoch 58 Loss 0.023 time 60.55
Epoch 59 Loss 0.023 time 58.66
Epoch 60 Loss 0.024 time 63.02
Epoch 61 Loss 0.024 time 63.06
Epoch 62 Loss 0.024 time 61.16
Epoch 63 Loss 0.024 time 62.23
Epoch 64 Loss 0.024 time 58.74
Epoch 65 Loss 0.025 time 60.25
Epoch 66 Loss 0.025 time 61.24
Epoch 67 Loss 0.025 time 63.42
Epoch 68 Loss 0.025 time 62.00
Epoch 69 Loss 0.025 time 62.73
Epoch 70 Loss 0.026 time 61.77
Epoch 71 Loss 0.026 time 66.19
Epoch 72 Loss 0.026 time 60.45
Epoch 73 Loss 0.026 time 63.73
Epoch 74 Loss 0.026 time 58.83
Epoch 75 Loss 0.026 time 63.34
Epoch 76 Loss 0.027 time 62.03
Epoch 77 Loss 0.027 time 61.99
Epoch 78 Loss 0.027 time 61.02
Epoch 79 Loss 0.027 time 62.47
Epoch 80 Loss 0.027 time 60.90
