Epoch 1 Loss 1.072 time 67.00
Epoch 2 Loss 0.903 time 65.76
Epoch 3 Loss 0.860 time 65.73
Epoch 4 Loss 0.827 time 64.96
Epoch 5 Loss 0.791 time 64.98
Epoch 6 Loss 0.758 time 64.69
Epoch 7 Loss 0.738 time 65.80
Epoch 8 Loss 0.720 time 66.35
Epoch 9 Loss 0.706 time 67.81
Epoch 10 Loss 0.703 time 65.07
Epoch 11 Loss 0.712 time 65.67
Epoch 12 Loss 0.691 time 63.93
Epoch 13 Loss 0.693 time 65.53
Epoch 14 Loss 0.683 time 66.04
Epoch 15 Loss 0.673 time 63.80
Epoch 16 Loss 0.670 time 66.48
Epoch 17 Loss 0.664 time 65.17
Epoch 18 Loss 0.660 time 64.87
Epoch 19 Loss 0.657 time 66.28
Epoch 20 Loss 0.659 time 66.12
Epoch 21 Loss 0.654 time 65.84
Epoch 22 Loss 0.652 time 65.32
Epoch 23 Loss 0.646 time 67.37
Epoch 24 Loss 0.658 time 66.47
Epoch 25 Loss 0.647 time 64.46
Epoch 26 Loss 0.642 time 64.45
Epoch 27 Loss 0.651 time 63.82
Epoch 28 Loss 0.650 time 65.85
Epoch 29 Loss 0.640 time 65.25
Epoch 30 Loss 0.635 time 66.03
Epoch 31 Loss 0.637 time 65.68
Epoch 32 Loss 0.638 time 64.85
Epoch 33 Loss 0.643 time 66.76
Epoch 34 Loss 0.639 time 67.93
Epoch 35 Loss 0.628 time 68.97
Epoch 36 Loss 0.632 time 68.10
Epoch 37 Loss 0.635 time 65.25
Epoch 38 Loss 0.636 time 66.49
Epoch 39 Loss 0.626 time 66.85
Epoch 40 Loss 0.617 time 67.74
Epoch 41 Loss 0.628 time 67.73
Epoch 42 Loss 0.627 time 65.31
Epoch 43 Loss 0.629 time 64.46
Epoch 44 Loss 0.626 time 65.81
Epoch 45 Loss 0.633 time 67.19
Epoch 46 Loss 0.623 time 66.51
Epoch 47 Loss 0.622 time 65.93
Epoch 48 Loss 0.625 time 64.96
Epoch 49 Loss 0.626 time 65.48
Epoch 50 Loss 0.627 time 64.90
Epoch 51 Loss 0.627 time 67.35
Epoch 52 Loss 0.617 time 69.47
Epoch 53 Loss 0.626 time 63.82
Epoch 54 Loss 0.625 time 66.16
Epoch 55 Loss 0.612 time 67.12
Epoch 56 Loss 0.624 time 67.85
Epoch 57 Loss 0.611 time 65.01
Epoch 58 Loss 0.621 time 67.67
Epoch 59 Loss 0.612 time 68.61
Epoch 60 Loss 0.617 time 66.60
Epoch 61 Loss 0.624 time 65.59
Epoch 62 Loss 0.623 time 64.99
Epoch 63 Loss 0.623 time 66.32
Epoch 64 Loss 0.620 time 65.15
Epoch 65 Loss 0.618 time 66.54
Epoch 66 Loss 0.611 time 66.60
Epoch 67 Loss 0.615 time 64.45
Epoch 68 Loss 0.610 time 65.26
Epoch 69 Loss 0.618 time 65.17
Epoch 70 Loss 0.609 time 67.38
Epoch 71 Loss 0.621 time 65.10
Epoch 72 Loss 0.612 time 65.67
Epoch 73 Loss 0.612 time 66.47
Epoch 74 Loss 0.619 time 63.89
Epoch 75 Loss 0.608 time 63.05
Epoch 76 Loss 0.607 time 66.11
Epoch 77 Loss 0.608 time 62.79
Epoch 78 Loss 0.608 time 66.57
Epoch 79 Loss 0.608 time 65.16
Epoch 80 Loss 0.614 time 63.64
Epoch 81 Loss 0.612 time 64.59
Epoch 82 Loss 0.614 time 63.88
Epoch 83 Loss 0.598 time 64.80
Epoch 84 Loss 0.615 time 63.85
Epoch 85 Loss 0.615 time 63.96
Epoch 86 Loss 0.608 time 67.43
Epoch 87 Loss 0.607 time 64.03
Epoch 88 Loss 0.609 time 64.31
Epoch 89 Loss 0.615 time 66.32
Epoch 90 Loss 0.605 time 65.35
Epoch 91 Loss 0.612 time 64.95
